timestamp,cpu_id,user_pct,system_pct,idle_pct,iowait_pct
2026-01-27_14:53:51.164,cpu70,.80,.45,98.73,0
2026-01-27_14:53:51.164,cpu71,.79,.44,98.75,0
2026-01-27_14:53:51.164,cpu72,.79,.42,98.78,0
2026-01-27_14:53:51.164,cpu73,.82,.44,98.72,0
2026-01-27_14:53:51.164,cpu74,.77,.43,98.79,0
2026-01-27_14:53:51.164,cpu75,.78,.43,98.77,0
2026-01-27_14:53:51.164,cpu76,.78,.41,98.79,0
2026-01-27_14:53:51.164,cpu77,.78,.41,98.80,0
2026-01-27_14:53:51.164,cpu78,.77,.43,98.78,0
2026-01-27_14:53:51.164,cpu79,.81,.41,98.77,0
2026-01-27_14:53:51.164,cpu80,2.94,.45,96.60,0
2026-01-27_14:53:51.164,cpu81,1.62,.44,97.92,0
2026-01-27_14:53:51.164,cpu82,1.59,.44,97.95,0
2026-01-27_14:53:51.164,cpu83,1.32,.43,98.23,0
2026-01-27_14:53:51.164,cpu84,1.11,.44,98.44,0
2026-01-27_14:53:51.164,cpu85,1.17,.41,98.40,0
2026-01-27_14:53:51.164,cpu86,1.18,.41,98.40,0
2026-01-27_14:53:51.164,cpu87,1.28,.42,98.29,0
2026-01-27_14:53:51.164,cpu88,1.92,.42,97.65,0
2026-01-27_14:53:51.164,cpu89,1.57,.42,98.00,0
2026-01-27_14:53:51.164,cpu90,1.69,.44,97.85,0
2026-01-27_14:53:51.164,cpu91,1.36,.43,98.20,0
2026-01-27_14:53:51.164,cpu92,.92,.42,98.65,0
2026-01-27_14:53:51.164,cpu93,1.12,.45,98.41,0
2026-01-27_14:53:51.164,cpu94,1.03,.45,98.50,0
2026-01-27_14:53:51.164,cpu95,1.10,.42,98.47,0
2026-01-27_14:53:51.164,cpu96,1.11,.46,98.41,0
2026-01-27_14:53:51.164,cpu97,.98,.44,98.57,0
2026-01-27_14:53:51.164,cpu98,.86,.47,98.66,0
2026-01-27_14:53:51.164,cpu99,.87,.44,98.67,0
2026-01-27_14:53:51.164,cpu100,.87,.43,98.68,0
2026-01-27_14:53:51.164,cpu101,.83,.45,98.70,0
2026-01-27_14:53:51.164,cpu102,.85,.43,98.70,0
2026-01-27_14:53:51.164,cpu103,.84,.42,98.72,0
2026-01-27_14:53:51.164,cpu104,.83,.43,98.73,0
2026-01-27_14:53:51.164,cpu105,.85,.42,98.72,0
2026-01-27_14:53:51.164,cpu106,.80,.42,98.77,0
2026-01-27_14:53:51.164,cpu107,.84,.44,98.70,0
2026-01-27_14:53:51.164,cpu108,.84,.42,98.72,0
2026-01-27_14:53:51.164,cpu109,.89,.43,98.67,0
2026-01-27_14:53:51.164,cpu110,.84,.42,98.72,0
2026-01-27_14:53:51.164,cpu111,.83,.43,98.73,0
2026-01-27_14:53:51.164,cpu112,1.34,.44,98.20,0
2026-01-27_14:53:51.164,cpu113,1.11,.44,98.43,0
2026-01-27_14:53:51.164,cpu114,1.03,.44,98.51,0
2026-01-27_14:53:51.164,cpu115,1.02,.44,98.53,0
2026-01-27_14:53:51.164,cpu116,1.02,.43,98.53,0
2026-01-27_14:53:51.164,cpu117,.97,.43,98.58,0
2026-01-27_14:53:51.164,cpu118,1.02,.42,98.55,0
2026-01-27_14:53:51.164,cpu119,1.02,.42,98.55,0
